observation_id,N_params_B,D_tokens_B,Q_score,source_file,family
supplementary_NQ_experiment_large_1438,120.0,500.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1439,120.0,500.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1440,120.0,500.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1441,120.0,1000.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1442,120.0,1000.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1443,120.0,1000.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1444,120.0,1000.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1445,120.0,1000.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1446,120.0,1000.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1447,120.0,1000.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1448,120.0,1000.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1449,120.0,1000.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1450,120.0,1000.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1451,120.0,1000.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1452,120.0,1000.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1453,120.0,2000.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1454,120.0,2000.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1455,120.0,2000.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1456,120.0,2000.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1457,120.0,2000.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1458,120.0,2000.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1459,120.0,2000.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1460,120.0,2000.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1461,120.0,2000.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1462,120.0,2000.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1463,120.0,2000.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1464,120.0,2000.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1465,300.0,5.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1466,300.0,5.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1467,300.0,5.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1468,300.0,5.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1469,300.0,5.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1470,300.0,5.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1471,300.0,5.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1472,300.0,5.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1473,300.0,5.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1474,300.0,5.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1475,300.0,5.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1476,300.0,5.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1477,300.0,10.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1478,300.0,10.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1479,300.0,10.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1480,300.0,10.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1481,300.0,10.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1482,300.0,10.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1483,300.0,10.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1484,300.0,10.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1485,300.0,10.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1486,300.0,10.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1487,300.0,10.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1488,300.0,10.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1489,300.0,20.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1490,300.0,20.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1491,300.0,20.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1492,300.0,20.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1493,300.0,20.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1494,300.0,20.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1495,300.0,20.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1496,300.0,20.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1497,300.0,20.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1498,300.0,20.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1499,300.0,20.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1500,300.0,20.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1501,300.0,50.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1502,300.0,50.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1503,300.0,50.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1504,300.0,50.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1505,300.0,50.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1506,300.0,50.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1507,300.0,50.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1508,300.0,50.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1509,300.0,50.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1510,300.0,50.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1511,300.0,50.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1512,300.0,50.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1513,300.0,100.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1514,300.0,100.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1515,300.0,100.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1516,300.0,100.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1517,300.0,100.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1518,300.0,100.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1519,300.0,100.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1520,300.0,100.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1521,300.0,100.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1522,300.0,100.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1523,300.0,100.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1524,300.0,100.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1525,300.0,150.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1526,300.0,150.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1527,300.0,150.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1528,300.0,150.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1529,300.0,150.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1530,300.0,150.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1531,300.0,150.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1532,300.0,150.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1533,300.0,150.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1534,300.0,150.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1535,300.0,150.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1536,300.0,150.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1537,300.0,300.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1538,300.0,300.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1539,300.0,300.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1540,300.0,300.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1541,300.0,300.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1542,300.0,300.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1543,300.0,300.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1544,300.0,300.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1545,300.0,300.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1546,300.0,300.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1547,300.0,300.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1548,300.0,300.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1549,300.0,500.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1550,300.0,500.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1551,300.0,500.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1552,300.0,500.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1553,300.0,500.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1554,300.0,500.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1555,300.0,500.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1556,300.0,500.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1557,300.0,500.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1558,300.0,500.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1559,300.0,500.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1560,300.0,500.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1561,300.0,1000.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1562,300.0,1000.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1563,300.0,1000.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1564,300.0,1000.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1565,300.0,1000.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1566,300.0,1000.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1567,300.0,1000.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1568,300.0,1000.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1569,300.0,1000.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1570,300.0,1000.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1571,300.0,1000.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1572,300.0,1000.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1573,300.0,2000.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1574,300.0,2000.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1575,300.0,2000.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1576,300.0,2000.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1577,300.0,2000.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1578,300.0,2000.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1579,300.0,2000.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1580,300.0,2000.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1581,300.0,2000.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1582,300.0,2000.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1583,300.0,2000.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1584,300.0,2000.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1585,700.0,5.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1586,700.0,5.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1587,700.0,5.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1588,700.0,5.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1589,700.0,5.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1590,700.0,5.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1591,700.0,5.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1592,700.0,5.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1593,700.0,5.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1594,700.0,5.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1595,700.0,5.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1596,700.0,5.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1597,700.0,10.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1598,700.0,10.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1599,700.0,10.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1600,700.0,10.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1601,700.0,10.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1602,700.0,10.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1603,700.0,10.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1604,700.0,10.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1605,700.0,10.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1606,700.0,10.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1607,700.0,10.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1608,700.0,10.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1609,700.0,20.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1610,700.0,20.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1611,700.0,20.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1612,700.0,20.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1613,700.0,20.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1614,700.0,20.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1615,700.0,20.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1616,700.0,20.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1617,700.0,20.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1618,700.0,20.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1619,700.0,20.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1620,700.0,20.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1621,700.0,50.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1622,700.0,50.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1623,700.0,50.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1624,700.0,50.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1625,700.0,50.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1626,700.0,50.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1627,700.0,50.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1628,700.0,50.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1629,700.0,50.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1630,700.0,50.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1631,700.0,50.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1632,700.0,50.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1633,700.0,100.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1634,700.0,100.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1635,700.0,100.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1636,700.0,100.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1637,700.0,100.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1638,700.0,100.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1639,700.0,100.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1640,700.0,100.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1641,700.0,100.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1642,700.0,100.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1643,700.0,100.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1644,700.0,100.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1645,700.0,150.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1646,700.0,150.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1647,700.0,150.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1648,700.0,150.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1649,700.0,150.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1650,700.0,150.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1651,700.0,150.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1652,700.0,150.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1653,700.0,150.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1654,700.0,150.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1655,700.0,150.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1656,700.0,150.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1657,700.0,300.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1658,700.0,300.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1659,700.0,300.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1660,700.0,300.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1661,700.0,300.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1662,700.0,300.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1663,700.0,300.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1664,700.0,300.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1665,700.0,300.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1666,700.0,300.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1667,700.0,300.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1668,700.0,300.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1669,700.0,500.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1670,700.0,500.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1671,700.0,500.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1672,700.0,500.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1673,700.0,500.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1674,700.0,500.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1675,700.0,500.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1676,700.0,500.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1677,700.0,500.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1678,700.0,500.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1679,700.0,500.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1680,700.0,500.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1681,700.0,1000.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1682,700.0,1000.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1683,700.0,1000.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1684,700.0,1000.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1685,700.0,1000.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1686,700.0,1000.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1687,700.0,1000.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1688,700.0,1000.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1689,700.0,1000.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1690,700.0,1000.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1691,700.0,1000.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1692,700.0,1000.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1693,700.0,2000.0,0.05,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1694,700.0,2000.0,0.1,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1695,700.0,2000.0,0.2,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1696,700.0,2000.0,0.3,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1697,700.0,2000.0,0.4,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1698,700.0,2000.0,0.5,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1699,700.0,2000.0,0.6,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1700,700.0,2000.0,0.7,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1701,700.0,2000.0,0.8,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1702,700.0,2000.0,0.9,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1703,700.0,2000.0,0.95,supplementary_NQ_experiment_large.csv,
supplementary_NQ_experiment_large_1704,700.0,2000.0,1.0,supplementary_NQ_experiment_large.csv,
supplementary_large_baseline_1,100.0,20000.0,,supplementary_large_baseline.csv,Ling-flash-base-2.0-20T
supplementary_large_baseline_2,100.0,3670.0,,supplementary_large_baseline.csv,FaXin
supplementary_large_baseline_3,100.0,2000.0,,supplementary_large_baseline.csv,PLaMo-100B
supplementary_large_baseline_4,100.0,3000.0,,supplementary_large_baseline.csv,Yi-Large
supplementary_large_baseline_5,100.0,2000.0,,supplementary_large_baseline.csv,Hunyuan
supplementary_large_baseline_6,100.0,2000.0,,supplementary_large_baseline.csv,Luca 2.0
supplementary_large_baseline_7,100.0,275.0,,supplementary_large_baseline.csv,xTrimoPGLM -100B
supplementary_large_baseline_8,100.0,300.0,,supplementary_large_baseline.csv,YaLM
supplementary_large_baseline_9,101.0,311.5,,supplementary_large_baseline.csv,FLM-101B
supplementary_large_baseline_10,102.0,19700.0,,supplementary_large_baseline.csv,"Solar Open 100B
"
supplementary_large_baseline_11,102.0,179.7,,supplementary_large_baseline.csv,Odyssey 102B
supplementary_large_baseline_12,102.6,289.1,,supplementary_large_baseline.csv,Yuan 2.0
supplementary_large_baseline_13,104.0,1600.0,,supplementary_large_baseline.csv,InternLM
supplementary_large_baseline_14,104.2,1000.0,,supplementary_large_baseline.csv,Ring-flash-linear-2.0
supplementary_large_baseline_15,106.0,2603.8,,supplementary_large_baseline.csv,GLM-4.5-Air
supplementary_large_baseline_16,108.0,2013.3,,supplementary_large_baseline.csv,GLM-4.5V
supplementary_large_baseline_17,109.0,30000.0,,supplementary_large_baseline.csv,Llama 4 Scout
