observation_id,source_group,source_file,provenance,split_role,group_id,lineage_group,observed_fields,target_fields,is_duplicate,is_derived,is_extrapolated,is_condition_overlap,N_params_B,D_tokens_B,Q_score,val_loss,data_type,family,experiment_id,step,condition_key
B1_390,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,192.938,,2.454,,Pythia,,92000,0.409009|192.938|
B1_391,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,195.035,,2.4529,,Pythia,,93000,0.409009|195.035|
B1_392,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,197.132,,2.452,,Pythia,,94000,0.409009|197.132|
B1_393,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,199.229,,2.4515,,Pythia,,95000,0.409009|199.229|
B1_394,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,201.327,,2.4506,,Pythia,,96000,0.409009|201.327|
B1_395,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,203.424,,2.4496,,Pythia,,97000,0.409009|203.424|
B1_396,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,205.521,,2.4491,,Pythia,,98000,0.409009|205.521|
B1_397,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,207.618,,2.4481,,Pythia,,99000,0.409009|207.618|
B1_398,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,209.715,,2.4475,,Pythia,,100000,0.409009|209.715|
B1_399,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,211.812,,2.4466,,Pythia,,101000,0.409009|211.812|
B1_400,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,213.91,,2.446,,Pythia,,102000,0.409009|213.91|
B1_401,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,216.007,,2.4452,,Pythia,,103000,0.409009|216.007|
B1_402,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,218.104,,2.4443,,Pythia,,104000,0.409009|218.104|
B1_403,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,220.201,,2.4437,,Pythia,,105000,0.409009|220.201|
B1_404,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,222.298,,2.4429,,Pythia,,106000,0.409009|222.298|
B1_405,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,224.395,,2.4423,,Pythia,,107000,0.409009|224.395|
B1_406,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,226.492,,2.4413,,Pythia,,108000,0.409009|226.492|
B1_407,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,228.59,,2.4408,,Pythia,,109000,0.409009|228.59|
B1_408,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,230.687,,2.4401,,Pythia,,110000,0.409009|230.687|
B1_409,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,232.784,,2.4391,,Pythia,,111000,0.409009|232.784|
B1_410,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,234.881,,2.4385,,Pythia,,112000,0.409009|234.881|
B1_411,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,236.978,,2.4377,,Pythia,,113000,0.409009|236.978|
B1_412,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,239.075,,2.4373,,Pythia,,114000,0.409009|239.075|
B1_413,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,241.172,,2.4368,,Pythia,,115000,0.409009|241.172|
B1_414,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,243.27,,2.4362,,Pythia,,116000,0.409009|243.27|
B1_415,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,245.367,,2.4354,,Pythia,,117000,0.409009|245.367|
B1_416,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,247.464,,2.4349,,Pythia,,118000,0.409009|247.464|
B1_417,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,249.561,,2.434,,Pythia,,119000,0.409009|249.561|
B1_418,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,251.658,,2.4333,,Pythia,,120000,0.409009|251.658|
B1_419,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,253.755,,2.4329,,Pythia,,121000,0.409009|253.755|
B1_420,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,255.853,,2.4323,,Pythia,,122000,0.409009|255.853|
B1_421,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,257.95,,2.4317,,Pythia,,123000,0.409009|257.95|
B1_422,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,260.047,,2.4309,,Pythia,,124000,0.409009|260.047|
B1_423,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,262.144,,2.4305,,Pythia,,125000,0.409009|262.144|
B1_424,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,264.241,,2.4298,,Pythia,,126000,0.409009|264.241|
B1_425,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,266.338,,2.4294,,Pythia,,127000,0.409009|266.338|
B1_426,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,268.435,,2.4288,,Pythia,,128000,0.409009|268.435|
B1_427,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,270.533,,2.4281,,Pythia,,129000,0.409009|270.533|
B1_428,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,272.63,,2.4276,,Pythia,,130000,0.409009|272.63|
B1_429,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,274.727,,2.427,,Pythia,,131000,0.409009|274.727|
B1_430,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,276.824,,2.4266,,Pythia,,132000,0.409009|276.824|
B1_431,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,278.921,,2.4261,,Pythia,,133000,0.409009|278.921|
B1_432,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,281.018,,2.4254,,Pythia,,134000,0.409009|281.018|
B1_433,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,283.116,,2.425,,Pythia,,135000,0.409009|283.116|
B1_434,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,285.213,,2.4244,,Pythia,,136000,0.409009|285.213|
B1_435,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,287.31,,2.4238,,Pythia,,137000,0.409009|287.31|
B1_436,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,289.407,,2.4234,,Pythia,,138000,0.409009|289.407|
B1_437,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,291.504,,2.4228,,Pythia,,139000,0.409009|291.504|
B1_438,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,293.601,,2.4223,,Pythia,,140000,0.409009|293.601|
B1_439,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,295.698,,2.4217,,Pythia,,141000,0.409009|295.698|
B1_440,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,297.796,,2.4216,,Pythia,,142000,0.409009|297.796|
B1_441,B,pythia_training_log_existing.csv,真实,fit,pythia_N_0.409009,pythia_N_0.409009,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,0.409009,299.893,,2.4209,,Pythia,,143000,0.409009|299.893|
B1_442,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,0.134,,4.2153,,Pythia,,64,1.040867|0.134|
B1_443,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,0.268,,3.8315,,Pythia,,128,1.040867|0.268|
B1_444,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,0.537,,3.5146,,Pythia,,256,1.040867|0.537|
B1_445,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,1.074,,3.2545,,Pythia,,512,1.040867|1.074|
B1_446,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,2.097,,3.0476,,Pythia,,1000,1.040867|2.097|
B1_447,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,4.194,,2.8697,,Pythia,,2000,1.040867|4.194|
B1_448,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,6.291,,2.7802,,Pythia,,3000,1.040867|6.291|
B1_449,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,8.389,,2.723,,Pythia,,4000,1.040867|8.389|
B1_450,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,10.486,,2.6816,,Pythia,,5000,1.040867|10.486|
B1_451,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,12.583,,2.6501,,Pythia,,6000,1.040867|12.583|
B1_452,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,14.68,,2.6239,,Pythia,,7000,1.040867|14.68|
B1_453,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,16.777,,2.6023,,Pythia,,8000,1.040867|16.777|
B1_454,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,18.874,,2.5839,,Pythia,,9000,1.040867|18.874|
B1_455,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,20.972,,2.5679,,Pythia,,10000,1.040867|20.972|
B1_456,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,23.069,,2.5543,,Pythia,,11000,1.040867|23.069|
B1_457,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,25.166,,2.5417,,Pythia,,12000,1.040867|25.166|
B1_458,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,27.263,,2.5305,,Pythia,,13000,1.040867|27.263|
B1_459,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,29.36,,2.5205,,Pythia,,14000,1.040867|29.36|
B1_460,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,31.457,,2.5113,,Pythia,,15000,1.040867|31.457|
B1_461,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,33.554,,2.5032,,Pythia,,16000,1.040867|33.554|
B1_462,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,35.652,,2.4953,,Pythia,,17000,1.040867|35.652|
B1_463,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,37.749,,2.4879,,Pythia,,18000,1.040867|37.749|
B1_464,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,39.846,,2.4814,,Pythia,,19000,1.040867|39.846|
B1_465,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,41.943,,2.4749,,Pythia,,20000,1.040867|41.943|
B1_466,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,44.04,,2.4688,,Pythia,,21000,1.040867|44.04|
B1_467,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,46.137,,2.4636,,Pythia,,22000,1.040867|46.137|
B1_468,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,48.234,,2.4582,,Pythia,,23000,1.040867|48.234|
B1_469,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,50.332,,2.453,,Pythia,,24000,1.040867|50.332|
B1_470,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,52.429,,2.4485,,Pythia,,25000,1.040867|52.429|
B1_471,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,54.526,,2.4439,,Pythia,,26000,1.040867|54.526|
B1_472,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,56.623,,2.4396,,Pythia,,27000,1.040867|56.623|
B1_473,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,58.72,,2.4358,,Pythia,,28000,1.040867|58.72|
B1_474,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,60.817,,2.4321,,Pythia,,29000,1.040867|60.817|
B1_475,B,pythia_training_log_existing.csv,真实,fit,pythia_N_1.040867,pythia_N_1.040867,"[""N_params_B"",""D_tokens_B"",""val_loss""]","[""val_loss""]",False,False,False,False,1.040867,62.915,,2.4279,,Pythia,,30000,1.040867|62.915|
